			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 5.50 	 9.50 	 5.50 	 -9.50 	 0.00 	 4.50 	 0.00 	 -2.50 	 -5.50 	 7.50 	 -5.50 


	 trialNum 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 

	 1 	 49.33 	 4 	 8.30 	 1 	 1 	 0 	 8.80 	 5.91 	 76.91 	 3 	 3 	 3 
	 1 	 60.00 	 1 	 5.48 	 1 	 1 	 0 	 -2.44 	 -3.41 	 58.21 	 6 	 9 	 9 
	 1 	 68.86 	 3 	 3.98 	 1 	 1 	 0 	 -4.32 	 4.31 	 31.05 	 8 	 17 	 17 
	 1 	 76.33 	 5 	 3.39 	 1 	 1 	 0 	 4.49 	 2.37 	 41.49 	 8 	 25 	 25 
	 1 	 83.58 	 2 	 3.03 	 1 	 1 	 0 	 -9.16 	 -0.02 	 23.27 	 8 	 33 	 33 
	 2 	 101.47 	 5 	 10.00 	 1 	 0 	 1 	 9.83 	 -3.22 	 85.43 	 0 	 0 	 33 
	 2 	 116.06 	 1 	 10.00 	 1 	 0 	 1 	 2.66 	 -2.04 	 113.70 	 0 	 0 	 33 
	 2 	 131.47 	 3 	 10.00 	 1 	 0 	 1 	 -8.18 	 2.44 	 149.10 	 0 	 0 	 33 
	 2 	 145.56 	 6 	 8.37 	 1 	 1 	 1 	 4.83 	 -4.93 	 77.05 	 3 	 3 	 36 
	 2 	 161.09 	 1 	 10.00 	 1 	 0 	 1 	 -8.22 	 1.03 	 100.25 	 0 	 3 	 36 
	 3 	 175.92 	 2 	 10.00 	 1 	 0 	 1 	 -2.20 	 5.11 	 130.54 	 0 	 0 	 36 
	 3 	 189.22 	 6 	 10.00 	 1 	 0 	 1 	 0.72 	 -0.07 	 168.93 	 0 	 0 	 36 
	 3 	 204.22 	 5 	 10.00 	 1 	 1 	 1 	 2.52 	 -0.86 	 125.74 	 0 	 0 	 36 
	 3 	 212.92 	 2 	 5.37 	 1 	 1 	 1 	 -9.81 	 0.72 	 64.45 	 6 	 6 	 42 
	 3 	 222.34 	 6 	 5.39 	 1 	 1 	 1 	 6.20 	 -4.09 	 39.75 	 6 	 12 	 48 
	 4 	 238.27 	 3 	 10.00 	 1 	 0 	 1 	 -12.27 	 -1.89 	 139.92 	 0 	 0 	 48 
	 4 	 253.56 	 5 	 10.00 	 1 	 0 	 1 	 6.45 	 1.86 	 157.80 	 0 	 0 	 48 
	 4 	 264.56 	 2 	 5.93 	 1 	 1 	 1 	 -8.98 	 0.12 	 80.29 	 6 	 6 	 54 
	 4 	 278.39 	 1 	 7.57 	 1 	 1 	 1 	 -1.50 	 -4.28 	 45.19 	 4 	 10 	 58 
	 4 	 294.64 	 3 	 10.00 	 1 	 1 	 1 	 -6.10 	 4.02 	 91.07 	 0 	 10 	 58 
	 5 	 309.45 	 1 	 10.00 	 1 	 0 	 1 	 3.92 	 -1.12 	 152.26 	 0 	 0 	 58 
	 5 	 322.19 	 4 	 10.00 	 0 	 0 	 1 	 6.78 	 -4.76 	 137.60 	 0 	 0 	 58 
	 5 	 329.13 	 1 	 6.13 	 1 	 1 	 1 	 -0.60 	 -2.96 	 81.98 	 5 	 5 	 63 
	 5 	 336.28 	 2 	 5.10 	 1 	 1 	 1 	 -8.73 	 -0.12 	 68.86 	 6 	 11 	 69 
	 5 	 348.33 	 3 	 10.00 	 1 	 0 	 1 	 -5.55 	 6.17 	 101.58 	 0 	 11 	 69 
	 6 	 359.88 	 4 	 10.00 	 1 	 0 	 0 	 9.18 	 0.50 	 94.54 	 0 	 0 	 69 
	 6 	 370.80 	 1 	 10.00 	 1 	 0 	 0 	 -5.04 	 0.36 	 127.74 	 0 	 0 	 69 
	 6 	 380.42 	 3 	 8.72 	 1 	 1 	 0 	 -4.95 	 5.81 	 79.55 	 3 	 3 	 72 
	 6 	 390.91 	 5 	 8.18 	 1 	 1 	 0 	 5.05 	 -1.43 	 73.62 	 3 	 6 	 75 
	 6 	 398.05 	 2 	 5.21 	 1 	 1 	 0 	 -7.99 	 -1.95 	 33.42 	 6 	 12 	 81 
	 7 	 407.05 	 2 	 6.46 	 1 	 1 	 1 	 -8.23 	 1.34 	 46.25 	 5 	 5 	 86 
	 7 	 418.88 	 1 	 10.00 	 0 	 1 	 1 	 -11.60 	 4.57 	 127.76 	 0 	 5 	 86 
	 7 	 430.00 	 3 	 10.00 	 1 	 0 	 1 	 0.16 	 -0.10 	 97.54 	 0 	 5 	 86 
	 7 	 441.09 	 4 	 10.00 	 1 	 1 	 1 	 11.48 	 5.05 	 154.85 	 0 	 5 	 86 
	 7 	 452.08 	 2 	 10.00 	 1 	 0 	 1 	 -11.40 	 4.25 	 112.42 	 0 	 5 	 86 
	 8 	 458.39 	 3 	 5.01 	 1 	 1 	 1 	 -5.78 	 3.98 	 76.95 	 6 	 6 	 92 
	 8 	 470.27 	 1 	 10.00 	 1 	 0 	 1 	 -0.25 	 -4.90 	 157.86 	 0 	 6 	 92 
	 8 	 481.66 	 6 	 10.00 	 1 	 0 	 1 	 5.58 	 -2.19 	 69.19 	 0 	 6 	 92 
	 8 	 492.48 	 2 	 9.36 	 1 	 1 	 1 	 -11.09 	 1.44 	 81.89 	 2 	 8 	 94 
	 8 	 499.97 	 5 	 4.98 	 1 	 1 	 1 	 4.75 	 -1.36 	 47.47 	 7 	 15 	 101 
	 9 	 512.80 	 2 	 10.00 	 1 	 1 	 1 	 -12.18 	 2.00 	 96.95 	 0 	 0 	 101 
	 9 	 516.50 	 1 	 2.89 	 1 	 1 	 1 	 -0.66 	 -3.93 	 38.17 	 9 	 9 	 110 
	 9 	 521.33 	 3 	 2.97 	 1 	 1 	 1 	 -5.37 	 4.43 	 22.82 	 9 	 18 	 119 
	 9 	 531.80 	 2 	 8.51 	 1 	 1 	 1 	 -8.27 	 -0.17 	 88.94 	 3 	 21 	 122 
	 9 	 543.72 	 4 	 10.00 	 1 	 0 	 1 	 12.66 	 -1.74 	 103.69 	 0 	 21 	 122 
	 10 	 550.39 	 1 	 5.41 	 1 	 1 	 1 	 -3.55 	 -4.74 	 72.02 	 6 	 6 	 128 
	 10 	 558.55 	 5 	 6.03 	 1 	 1 	 1 	 4.22 	 -0.27 	 84.46 	 5 	 11 	 133 
	 10 	 565.83 	 2 	 5.37 	 1 	 1 	 1 	 -8.19 	 0.28 	 64.99 	 6 	 17 	 139 
	 10 	 574.28 	 6 	 6.43 	 1 	 1 	 1 	 8.86 	 -3.91 	 64.89 	 5 	 22 	 144 
	 10 	 586.34 	 1 	 10.00 	 1 	 0 	 1 	 5.33 	 -3.53 	 108.48 	 0 	 22 	 144 
