			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 5.00 	 9.00 	 5.00 	 -9.00 	 0.00 	 5.00 	 0.00 	 -3.00 	 -5.00 	 7.00 	 -5.00 


	 trialNum 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 

	 1 	 43.16 	 4 	 7.00 	 1 	 1 	 0 	 9.57 	 5.79 	 74.23 	 3 	 3 	 3 
	 1 	 58.34 	 1 	 10.00 	 0 	 0 	 0 	 -10.53 	 1.62 	 140.16 	 0 	 3 	 3 
	 1 	 71.81 	 3 	 10.00 	 0 	 0 	 0 	 -8.36 	 -3.73 	 156.50 	 0 	 3 	 3 
	 1 	 86.39 	 5 	 10.00 	 1 	 0 	 0 	 5.55 	 1.53 	 126.04 	 0 	 3 	 3 
	 1 	 94.91 	 2 	 4.57 	 1 	 1 	 0 	 -9.78 	 0.90 	 62.11 	 6 	 9 	 9 
	 2 	 106.13 	 4 	 4.84 	 1 	 1 	 0 	 10.97 	 5.93 	 56.10 	 6 	 6 	 15 
	 2 	 121.81 	 1 	 10.00 	 1 	 0 	 0 	 -3.14 	 -2.68 	 150.52 	 0 	 6 	 15 
	 2 	 135.83 	 3 	 8.27 	 1 	 1 	 0 	 -7.49 	 4.40 	 94.68 	 2 	 8 	 17 
	 2 	 153.64 	 5 	 10.00 	 1 	 0 	 0 	 4.25 	 1.84 	 95.03 	 0 	 8 	 17 
	 2 	 161.86 	 2 	 4.70 	 1 	 1 	 0 	 -9.64 	 0.94 	 46.71 	 6 	 14 	 23 
	 3 	 178.27 	 4 	 10.00 	 1 	 0 	 0 	 13.60 	 3.45 	 116.08 	 0 	 0 	 23 
	 3 	 192.59 	 1 	 10.00 	 1 	 0 	 0 	 -6.28 	 -0.84 	 135.48 	 0 	 0 	 23 
	 3 	 206.89 	 3 	 10.00 	 0 	 0 	 0 	 -10.36 	 -3.38 	 109.59 	 0 	 0 	 23 
	 3 	 224.17 	 5 	 10.00 	 1 	 0 	 0 	 4.11 	 -0.20 	 83.24 	 0 	 0 	 23 
	 3 	 229.61 	 2 	 3.58 	 1 	 1 	 0 	 -8.76 	 -0.87 	 37.34 	 7 	 7 	 30 
	 4 	 250.73 	 5 	 10.00 	 1 	 0 	 1 	 4.06 	 -0.54 	 55.55 	 0 	 0 	 30 
	 4 	 265.14 	 1 	 10.00 	 1 	 0 	 1 	 -4.89 	 -3.03 	 131.84 	 0 	 0 	 30 
	 4 	 279.39 	 6 	 10.00 	 1 	 0 	 1 	 3.73 	 -1.49 	 116.66 	 0 	 0 	 30 
	 4 	 288.17 	 2 	 4.99 	 1 	 1 	 1 	 -10.11 	 1.83 	 45.56 	 6 	 6 	 36 
	 4 	 301.55 	 3 	 7.83 	 1 	 1 	 1 	 -5.77 	 4.54 	 69.85 	 3 	 9 	 39 
	 5 	 318.00 	 4 	 10.00 	 1 	 0 	 1 	 9.30 	 6.15 	 114.28 	 0 	 0 	 39 
	 5 	 328.81 	 6 	 10.00 	 1 	 0 	 1 	 12.04 	 -2.39 	 131.19 	 0 	 0 	 39 
	 5 	 331.52 	 5 	 1.85 	 1 	 1 	 1 	 6.19 	 0.40 	 17.73 	 9 	 9 	 48 
	 5 	 343.77 	 3 	 10.00 	 1 	 0 	 1 	 -5.46 	 3.21 	 116.80 	 0 	 9 	 48 
	 5 	 354.47 	 1 	 10.00 	 1 	 0 	 1 	 2.47 	 0.63 	 128.63 	 0 	 9 	 48 
	 6 	 365.31 	 3 	 9.34 	 1 	 1 	 1 	 -5.53 	 3.52 	 100.90 	 1 	 1 	 49 
	 6 	 377.23 	 1 	 10.00 	 1 	 0 	 1 	 -9.78 	 -5.68 	 103.09 	 0 	 1 	 49 
	 6 	 387.94 	 2 	 10.00 	 1 	 0 	 1 	 -10.74 	 -3.29 	 113.79 	 0 	 1 	 49 
	 6 	 395.08 	 6 	 6.06 	 1 	 1 	 1 	 9.45 	 -3.17 	 51.00 	 4 	 5 	 53 
	 6 	 400.81 	 4 	 3.83 	 1 	 1 	 1 	 8.55 	 5.80 	 37.82 	 7 	 12 	 60 
	 7 	 406.09 	 4 	 3.03 	 1 	 1 	 0 	 8.40 	 5.26 	 25.54 	 7 	 7 	 67 
	 7 	 418.00 	 1 	 10.00 	 1 	 0 	 0 	 -8.72 	 -3.76 	 130.54 	 0 	 7 	 67 
	 7 	 424.55 	 3 	 5.64 	 1 	 1 	 0 	 -7.58 	 6.41 	 73.60 	 5 	 12 	 72 
	 7 	 436.67 	 5 	 10.00 	 1 	 0 	 0 	 0.94 	 0.21 	 114.88 	 0 	 12 	 72 
	 7 	 442.22 	 2 	 4.85 	 1 	 1 	 0 	 -10.26 	 1.06 	 52.30 	 6 	 18 	 78 
	 8 	 453.81 	 4 	 9.21 	 1 	 1 	 0 	 7.79 	 5.57 	 87.72 	 1 	 1 	 79 
	 8 	 465.88 	 1 	 10.00 	 1 	 0 	 0 	 -3.86 	 -4.52 	 125.24 	 0 	 1 	 79 
	 8 	 476.75 	 3 	 10.00 	 1 	 0 	 0 	 -10.92 	 0.63 	 106.31 	 0 	 1 	 79 
	 8 	 485.86 	 5 	 7.86 	 1 	 1 	 0 	 6.71 	 1.61 	 75.14 	 3 	 4 	 82 
	 8 	 492.70 	 2 	 4.97 	 1 	 1 	 0 	 -10.00 	 -0.10 	 51.37 	 6 	 10 	 88 
	 9 	 504.95 	 6 	 10.00 	 1 	 0 	 1 	 11.68 	 -3.15 	 111.75 	 0 	 0 	 88 
	 9 	 516.13 	 5 	 10.00 	 1 	 0 	 1 	 5.98 	 -0.24 	 66.32 	 0 	 0 	 88 
	 9 	 520.39 	 4 	 3.20 	 1 	 1 	 1 	 8.59 	 4.16 	 31.47 	 7 	 7 	 95 
	 9 	 532.45 	 5 	 10.00 	 1 	 0 	 1 	 11.97 	 0.77 	 66.12 	 0 	 7 	 95 
	 9 	 543.47 	 3 	 10.00 	 1 	 0 	 1 	 -12.22 	 4.26 	 125.34 	 0 	 7 	 95 
	 10 	 549.09 	 5 	 4.30 	 1 	 1 	 1 	 4.83 	 2.53 	 46.73 	 6 	 6 	 101 
	 10 	 560.95 	 1 	 10.00 	 1 	 0 	 1 	 -2.80 	 -2.06 	 137.29 	 0 	 6 	 101 
