			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 5.00 	 9.00 	 5.00 	 -9.00 	 0.00 	 5.00 	 0.00 	 -3.00 	 -5.00 	 7.00 	 -5.00 


	 trialNum 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 

	 1 	 61.45 	 4 	 10.00 	 1 	 0 	 0 	 10.25 	 1.95 	 156.19 	 0 	 0 	 0 
	 1 	 75.86 	 1 	 10.00 	 0 	 0 	 0 	 -11.27 	 -7.48 	 205.62 	 0 	 0 	 0 
	 1 	 90.19 	 3 	 10.00 	 0 	 0 	 0 	 -0.61 	 -3.51 	 146.16 	 0 	 0 	 0 
	 1 	 104.89 	 5 	 10.00 	 0 	 0 	 0 	 13.71 	 0.62 	 217.66 	 0 	 0 	 0 
	 1 	 120.31 	 2 	 10.00 	 1 	 0 	 0 	 -11.50 	 -1.31 	 170.07 	 0 	 0 	 0 
	 2 	 139.55 	 4 	 10.00 	 0 	 0 	 0 	 -1.56 	 0.42 	 163.81 	 0 	 0 	 0 
	 2 	 154.06 	 1 	 10.00 	 0 	 0 	 0 	 -10.97 	 -6.69 	 182.59 	 0 	 0 	 0 
	 2 	 168.31 	 3 	 10.00 	 1 	 0 	 0 	 -9.79 	 7.03 	 180.23 	 0 	 0 	 0 
	 2 	 183.16 	 5 	 10.00 	 0 	 0 	 0 	 12.95 	 3.89 	 206.99 	 0 	 0 	 0 
	 2 	 193.45 	 2 	 5.21 	 1 	 1 	 0 	 -10.43 	 0.43 	 49.60 	 5 	 5 	 5 
	 3 	 205.08 	 6 	 6.46 	 1 	 1 	 1 	 9.75 	 -6.68 	 66.05 	 4 	 4 	 9 
	 3 	 211.66 	 4 	 3.34 	 1 	 1 	 1 	 10.66 	 5.91 	 24.77 	 7 	 11 	 16 
	 3 	 219.36 	 2 	 3.81 	 1 	 1 	 1 	 -11.70 	 2.26 	 29.28 	 7 	 18 	 23 
	 3 	 230.23 	 4 	 6.79 	 1 	 1 	 1 	 11.17 	 5.41 	 71.70 	 4 	 22 	 27 
	 3 	 247.45 	 6 	 10.00 	 1 	 0 	 1 	 6.47 	 -5.37 	 75.12 	 0 	 22 	 27 
	 4 	 260.94 	 4 	 7.52 	 1 	 1 	 0 	 10.95 	 3.85 	 62.84 	 3 	 3 	 30 
	 4 	 276.42 	 1 	 10.00 	 0 	 0 	 0 	 -11.66 	 -5.65 	 106.07 	 0 	 3 	 30 
	 4 	 292.98 	 3 	 10.00 	 1 	 0 	 0 	 -6.98 	 -0.16 	 72.85 	 0 	 3 	 30 
	 4 	 305.61 	 5 	 7.63 	 1 	 1 	 0 	 4.87 	 1.51 	 63.80 	 3 	 6 	 33 
	 4 	 320.36 	 2 	 8.21 	 1 	 1 	 0 	 -8.03 	 -1.02 	 55.51 	 2 	 8 	 35 
	 5 	 328.33 	 2 	 3.45 	 1 	 1 	 1 	 -8.91 	 -0.11 	 22.70 	 7 	 7 	 42 
	 5 	 337.16 	 6 	 5.35 	 1 	 1 	 1 	 9.08 	 -7.01 	 58.28 	 5 	 12 	 47 
	 5 	 348.02 	 1 	 8.94 	 1 	 1 	 1 	 -3.65 	 -6.11 	 92.20 	 2 	 14 	 49 
	 5 	 359.83 	 4 	 10.00 	 1 	 0 	 1 	 6.35 	 6.79 	 110.94 	 0 	 14 	 49 
	 5 	 368.88 	 2 	 7.90 	 1 	 1 	 1 	 -8.64 	 1.40 	 67.14 	 3 	 17 	 52 
	 6 	 374.50 	 4 	 3.30 	 1 	 1 	 0 	 11.62 	 4.43 	 27.96 	 7 	 7 	 59 
	 6 	 386.64 	 1 	 10.00 	 1 	 0 	 0 	 -8.39 	 -7.30 	 85.04 	 0 	 7 	 59 
	 6 	 397.56 	 3 	 10.00 	 1 	 0 	 0 	 -1.93 	 1.27 	 116.91 	 0 	 7 	 59 
	 6 	 408.39 	 5 	 10.00 	 1 	 0 	 0 	 10.90 	 4.53 	 154.21 	 0 	 7 	 59 
	 6 	 417.31 	 2 	 7.79 	 1 	 1 	 0 	 -7.65 	 1.97 	 54.24 	 3 	 10 	 62 
	 7 	 422.31 	 4 	 2.62 	 1 	 1 	 0 	 10.59 	 4.15 	 21.46 	 8 	 8 	 70 
	 7 	 434.36 	 1 	 10.00 	 0 	 0 	 0 	 -11.30 	 -4.47 	 82.30 	 0 	 8 	 70 
	 7 	 445.45 	 3 	 10.00 	 1 	 0 	 0 	 -5.24 	 4.77 	 131.04 	 0 	 8 	 70 
	 7 	 456.69 	 5 	 10.00 	 1 	 0 	 0 	 6.04 	 -1.17 	 102.43 	 0 	 8 	 70 
	 7 	 460.78 	 2 	 3.27 	 1 	 1 	 0 	 -9.90 	 -0.42 	 24.47 	 7 	 15 	 77 
	 8 	 466.63 	 4 	 3.83 	 1 	 1 	 0 	 9.90 	 3.61 	 33.23 	 7 	 7 	 84 
	 8 	 478.63 	 1 	 10.00 	 1 	 0 	 0 	 -2.03 	 -5.66 	 126.03 	 0 	 7 	 84 
	 8 	 489.56 	 3 	 10.00 	 1 	 0 	 0 	 -12.12 	 6.16 	 119.40 	 0 	 7 	 84 
	 8 	 500.36 	 5 	 10.00 	 1 	 1 	 0 	 0.97 	 2.56 	 122.23 	 0 	 7 	 84 
	 8 	 511.47 	 2 	 10.00 	 1 	 0 	 0 	 -9.00 	 -0.49 	 129.70 	 0 	 7 	 84 
	 9 	 519.06 	 4 	 6.48 	 1 	 1 	 0 	 8.87 	 5.41 	 88.70 	 4 	 4 	 88 
	 9 	 531.06 	 1 	 10.00 	 1 	 0 	 0 	 -9.66 	 -3.14 	 87.49 	 0 	 4 	 88 
	 9 	 535.48 	 3 	 3.61 	 1 	 1 	 0 	 -7.15 	 5.03 	 28.92 	 7 	 11 	 95 
	 9 	 547.67 	 5 	 10.00 	 1 	 0 	 0 	 2.09 	 -2.09 	 128.69 	 0 	 11 	 95 
	 9 	 557.14 	 2 	 8.19 	 1 	 1 	 0 	 -10.32 	 -1.73 	 114.33 	 2 	 13 	 97 
	 10 	 563.73 	 4 	 4.41 	 1 	 1 	 0 	 10.82 	 3.94 	 31.29 	 6 	 6 	 103 
	 10 	 575.58 	 1 	 10.00 	 1 	 0 	 0 	 -1.14 	 -1.44 	 102.25 	 0 	 6 	 103 
	 10 	 586.31 	 3 	 10.00 	 1 	 0 	 0 	 1.76 	 -0.38 	 158.10 	 0 	 6 	 103 
	 10 	 597.22 	 5 	 10.00 	 0 	 0 	 0 	 13.68 	 2.14 	 152.34 	 0 	 6 	 103 
	 10 	 601.77 	 2 	 3.43 	 1 	 1 	 0 	 -10.44 	 1.35 	 45.05 	 7 	 13 	 110 
	 11 	 614.00 	 1 	 10.00 	 1 	 0 	 1 	 -9.56 	 -2.90 	 96.91 	 0 	 0 	 110 
	 11 	 622.03 	 4 	 6.93 	 1 	 1 	 1 	 9.83 	 3.40 	 86.09 	 4 	 4 	 114 
	 11 	 634.06 	 6 	 10.00 	 1 	 0 	 1 	 10.35 	 -3.04 	 103.62 	 0 	 4 	 114 
	 11 	 644.94 	 1 	 10.00 	 1 	 0 	 1 	 0.66 	 -3.79 	 90.11 	 0 	 4 	 114 
	 11 	 655.67 	 5 	 10.00 	 1 	 0 	 1 	 6.27 	 -1.75 	 184.64 	 0 	 4 	 114 
	 12 	 667.67 	 4 	 10.00 	 1 	 0 	 1 	 10.93 	 3.48 	 72.01 	 0 	 0 	 114 
	 12 	 672.42 	 2 	 3.97 	 1 	 1 	 1 	 -10.32 	 1.86 	 30.50 	 7 	 7 	 121 
	 12 	 681.38 	 5 	 6.84 	 1 	 1 	 1 	 3.48 	 1.83 	 57.69 	 4 	 11 	 125 
	 12 	 688.09 	 4 	 4.68 	 1 	 1 	 1 	 8.99 	 5.05 	 26.75 	 6 	 17 	 131 
	 12 	 696.73 	 1 	 6.70 	 1 	 1 	 1 	 -1.96 	 -4.76 	 71.78 	 4 	 21 	 135 
	 13 	 705.48 	 6 	 6.62 	 1 	 1 	 1 	 8.31 	 -6.33 	 66.52 	 4 	 4 	 139 
	 13 	 717.41 	 1 	 10.00 	 1 	 0 	 1 	 -9.47 	 -3.72 	 134.58 	 0 	 4 	 139 
	 13 	 728.30 	 4 	 10.00 	 1 	 0 	 1 	 8.98 	 3.82 	 110.19 	 0 	 4 	 139 
	 13 	 739.52 	 1 	 10.00 	 1 	 0 	 1 	 -2.14 	 -6.45 	 79.08 	 0 	 4 	 139 
	 13 	 750.39 	 4 	 10.00 	 1 	 0 	 1 	 4.28 	 5.24 	 151.29 	 0 	 4 	 139 
	 14 	 762.23 	 4 	 10.00 	 1 	 0 	 1 	 9.45 	 2.49 	 85.10 	 0 	 0 	 139 
	 14 	 766.77 	 2 	 3.79 	 1 	 1 	 1 	 -10.55 	 0.16 	 32.34 	 7 	 7 	 146 
	 14 	 778.59 	 1 	 10.00 	 1 	 0 	 1 	 -9.40 	 -0.36 	 117.78 	 0 	 7 	 146 
	 14 	 784.63 	 3 	 5.23 	 1 	 1 	 1 	 -6.70 	 3.83 	 60.25 	 5 	 12 	 151 
	 14 	 796.48 	 5 	 9.84 	 1 	 1 	 1 	 5.61 	 1.23 	 103.85 	 1 	 13 	 152 
	 15 	 808.55 	 6 	 10.00 	 1 	 0 	 1 	 8.14 	 -5.96 	 111.08 	 0 	 0 	 152 
	 15 	 819.50 	 3 	 10.00 	 1 	 0 	 1 	 -1.81 	 1.27 	 160.25 	 0 	 0 	 152 
	 15 	 824.75 	 2 	 4.32 	 1 	 1 	 1 	 -10.08 	 -0.68 	 45.81 	 6 	 6 	 158 
	 15 	 836.77 	 5 	 10.00 	 1 	 0 	 1 	 4.01 	 -1.75 	 92.26 	 0 	 6 	 158 
	 15 	 847.55 	 1 	 10.00 	 0 	 0 	 1 	 8.99 	 -1.08 	 154.52 	 0 	 6 	 158 
	 16 	 853.98 	 4 	 4.92 	 1 	 1 	 0 	 11.38 	 3.33 	 47.30 	 6 	 6 	 164 
	 16 	 865.81 	 1 	 10.00 	 1 	 0 	 0 	 -6.99 	 -4.23 	 124.05 	 0 	 6 	 164 
	 16 	 876.83 	 3 	 10.00 	 1 	 1 	 0 	 -6.71 	 2.71 	 97.70 	 0 	 6 	 164 
	 16 	 887.80 	 5 	 10.00 	 1 	 0 	 0 	 2.82 	 -1.67 	 89.85 	 0 	 6 	 164 
	 16 	 892.64 	 2 	 4.04 	 1 	 1 	 0 	 -9.26 	 -0.29 	 25.39 	 6 	 12 	 170 
	 17 	 904.97 	 4 	 10.00 	 1 	 0 	 0 	 8.08 	 -0.01 	 162.64 	 0 	 0 	 170 
	 17 	 915.83 	 1 	 10.00 	 1 	 0 	 0 	 0.58 	 -1.03 	 134.09 	 0 	 0 	 170 
