			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 5.00 	 9.00 	 5.00 	 -9.00 	 0.00 	 5.00 	 0.00 	 -3.00 	 -5.00 	 7.00 	 -5.00 


	 trialNum 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 

	 1 	 46.50 	 4 	 10.00 	 1 	 0 	 0 	 5.42 	 5.07 	 89.87 	 0 	 0 	 0 
	 1 	 61.63 	 1 	 10.00 	 1 	 0 	 0 	 -5.15 	 -5.61 	 127.69 	 0 	 0 	 0 
	 1 	 78.77 	 3 	 10.00 	 0 	 0 	 0 	 0.22 	 -2.98 	 107.58 	 0 	 0 	 0 
	 1 	 84.64 	 5 	 2.80 	 1 	 1 	 0 	 6.14 	 1.72 	 23.42 	 8 	 8 	 8 
	 1 	 101.05 	 2 	 10.00 	 1 	 0 	 0 	 -10.21 	 1.38 	 109.97 	 0 	 8 	 8 
	 2 	 120.34 	 3 	 10.00 	 1 	 0 	 1 	 -4.41 	 2.33 	 77.53 	 0 	 0 	 8 
	 2 	 134.88 	 4 	 10.00 	 1 	 0 	 1 	 2.42 	 6.05 	 103.85 	 0 	 0 	 8 
	 2 	 152.41 	 6 	 10.00 	 1 	 0 	 1 	 11.15 	 -6.55 	 127.13 	 0 	 0 	 8 
	 2 	 167.25 	 1 	 10.00 	 0 	 0 	 1 	 -10.87 	 -8.82 	 149.42 	 0 	 0 	 8 
	 2 	 182.89 	 5 	 10.00 	 1 	 0 	 1 	 10.13 	 3.01 	 135.80 	 0 	 0 	 8 
	 3 	 197.83 	 4 	 10.00 	 0 	 0 	 1 	 -2.08 	 4.04 	 89.87 	 0 	 0 	 8 
	 3 	 213.83 	 6 	 10.00 	 1 	 0 	 1 	 7.76 	 -2.98 	 136.48 	 0 	 0 	 8 
	 3 	 227.39 	 4 	 10.00 	 1 	 0 	 1 	 10.03 	 3.36 	 120.52 	 0 	 0 	 8 
	 3 	 241.47 	 2 	 10.00 	 1 	 0 	 1 	 -9.32 	 2.77 	 105.91 	 0 	 0 	 8 
	 3 	 245.94 	 3 	 2.69 	 1 	 1 	 1 	 -6.19 	 6.03 	 24.93 	 8 	 8 	 16 
	 4 	 267.36 	 4 	 10.00 	 0 	 0 	 1 	 5.70 	 -2.54 	 73.84 	 0 	 0 	 16 
	 4 	 280.36 	 1 	 10.00 	 0 	 0 	 1 	 -11.73 	 -1.39 	 132.03 	 0 	 0 	 16 
	 4 	 291.38 	 6 	 10.00 	 0 	 0 	 1 	 12.66 	 3.40 	 114.65 	 0 	 0 	 16 
	 4 	 302.03 	 1 	 10.00 	 1 	 0 	 1 	 -9.32 	 -2.26 	 109.25 	 0 	 0 	 16 
	 4 	 312.86 	 2 	 10.00 	 1 	 0 	 1 	 -15.30 	 0.24 	 69.35 	 0 	 0 	 16 
	 5 	 324.13 	 5 	 10.00 	 1 	 0 	 1 	 12.16 	 2.08 	 141.14 	 0 	 0 	 16 
	 5 	 334.69 	 6 	 10.00 	 1 	 0 	 1 	 12.23 	 0.08 	 105.28 	 0 	 0 	 16 
	 5 	 345.56 	 4 	 10.00 	 1 	 0 	 1 	 10.11 	 4.62 	 99.05 	 0 	 0 	 16 
	 5 	 356.06 	 6 	 10.00 	 0 	 0 	 1 	 13.83 	 4.00 	 101.31 	 0 	 0 	 16 
	 5 	 366.70 	 1 	 10.00 	 1 	 0 	 1 	 -10.34 	 -5.32 	 127.85 	 0 	 0 	 16 
	 6 	 378.33 	 4 	 10.00 	 1 	 0 	 0 	 9.69 	 -1.84 	 66.44 	 0 	 0 	 16 
	 6 	 389.27 	 1 	 10.00 	 1 	 0 	 0 	 -3.32 	 -3.51 	 121.47 	 0 	 0 	 16 
	 6 	 399.72 	 3 	 10.00 	 1 	 0 	 0 	 -1.83 	 0.99 	 121.05 	 0 	 0 	 16 
	 6 	 410.38 	 5 	 10.00 	 1 	 0 	 0 	 11.90 	 1.28 	 92.73 	 0 	 0 	 16 
	 6 	 414.48 	 2 	 3.27 	 1 	 1 	 0 	 -9.38 	 0.74 	 44.36 	 7 	 7 	 23 
	 7 	 427.09 	 4 	 10.00 	 1 	 0 	 0 	 4.70 	 1.82 	 70.84 	 0 	 0 	 23 
	 7 	 432.81 	 1 	 4.78 	 1 	 1 	 0 	 -3.20 	 -4.11 	 47.41 	 6 	 6 	 29 
	 7 	 444.67 	 3 	 10.00 	 1 	 0 	 0 	 0.43 	 3.55 	 82.28 	 0 	 6 	 29 
	 7 	 455.36 	 5 	 10.00 	 1 	 0 	 0 	 7.88 	 2.36 	 105.80 	 0 	 6 	 29 
	 7 	 466.14 	 2 	 10.00 	 1 	 1 	 0 	 -11.64 	 -3.32 	 71.48 	 0 	 6 	 29 
	 8 	 477.38 	 4 	 10.00 	 1 	 0 	 0 	 7.57 	 3.83 	 89.27 	 0 	 0 	 29 
	 8 	 488.06 	 1 	 10.00 	 0 	 0 	 0 	 -11.04 	 -6.48 	 119.29 	 0 	 0 	 29 
	 8 	 499.11 	 3 	 10.00 	 1 	 0 	 0 	 -3.60 	 3.95 	 67.19 	 0 	 0 	 29 
	 8 	 507.48 	 5 	 7.66 	 1 	 1 	 0 	 6.00 	 1.42 	 80.31 	 3 	 3 	 32 
	 8 	 517.36 	 2 	 7.55 	 1 	 1 	 0 	 -11.75 	 -0.81 	 57.23 	 3 	 6 	 35 
	 9 	 529.41 	 5 	 10.00 	 1 	 0 	 1 	 8.82 	 1.77 	 96.73 	 0 	 0 	 35 
	 9 	 539.94 	 4 	 10.00 	 0 	 0 	 1 	 1.09 	 0.57 	 76.32 	 0 	 0 	 35 
	 9 	 550.69 	 5 	 10.00 	 1 	 0 	 1 	 8.06 	 3.21 	 93.24 	 0 	 0 	 35 
	 9 	 557.03 	 2 	 5.48 	 1 	 1 	 1 	 -8.68 	 -0.86 	 56.60 	 5 	 5 	 40 
	 9 	 568.72 	 5 	 10.00 	 1 	 0 	 1 	 -0.87 	 3.31 	 103.60 	 0 	 5 	 40 
