			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 5.00 	 9.00 	 5.00 	 -9.00 	 0.00 	 5.00 	 0.00 	 -3.00 	 -5.00 	 7.00 	 -5.00 


	 trialNum 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 

	 1 	 55.06 	 5 	 10.00 	 1 	 0 	 1 	 7.53 	 3.90 	 90.65 	 0 	 0 	 0 
	 1 	 69.42 	 3 	 10.00 	 1 	 0 	 1 	 -5.92 	 8.27 	 81.32 	 0 	 0 	 0 
	 1 	 84.25 	 5 	 10.00 	 1 	 0 	 1 	 5.83 	 0.35 	 74.06 	 0 	 0 	 0 
	 1 	 99.17 	 4 	 10.00 	 1 	 0 	 1 	 6.90 	 5.34 	 59.48 	 0 	 0 	 0 
	 1 	 112.27 	 5 	 10.00 	 1 	 0 	 1 	 11.84 	 0.59 	 80.69 	 0 	 0 	 0 
	 2 	 123.08 	 4 	 4.61 	 1 	 1 	 0 	 8.64 	 5.99 	 30.46 	 6 	 6 	 6 
	 2 	 139.30 	 1 	 10.00 	 1 	 0 	 0 	 -0.53 	 -2.09 	 104.87 	 0 	 6 	 6 
	 2 	 153.72 	 3 	 10.00 	 1 	 0 	 0 	 -8.65 	 8.96 	 96.61 	 0 	 6 	 6 
	 2 	 168.48 	 5 	 10.00 	 0 	 0 	 0 	 -11.66 	 4.64 	 116.68 	 0 	 6 	 6 
	 2 	 180.45 	 2 	 7.49 	 1 	 1 	 0 	 -10.51 	 2.26 	 94.64 	 3 	 9 	 9 
	 3 	 191.00 	 4 	 4.83 	 1 	 1 	 0 	 10.17 	 5.30 	 45.31 	 6 	 6 	 15 
	 3 	 206.77 	 1 	 10.00 	 1 	 0 	 0 	 -0.72 	 -0.66 	 91.28 	 0 	 6 	 15 
	 3 	 221.53 	 3 	 10.00 	 1 	 1 	 0 	 -9.73 	 3.90 	 101.90 	 0 	 6 	 15 
	 3 	 239.23 	 5 	 10.00 	 1 	 0 	 0 	 5.22 	 1.35 	 99.13 	 0 	 6 	 15 
	 3 	 248.56 	 2 	 5.50 	 1 	 1 	 0 	 -8.92 	 0.04 	 42.83 	 5 	 11 	 20 
	 4 	 256.05 	 4 	 3.45 	 1 	 1 	 0 	 11.24 	 4.73 	 33.03 	 7 	 7 	 27 
	 4 	 270.36 	 1 	 10.00 	 0 	 0 	 0 	 -12.79 	 -0.18 	 115.29 	 0 	 7 	 27 
	 4 	 283.89 	 3 	 10.00 	 1 	 0 	 0 	 -9.33 	 7.39 	 75.70 	 0 	 7 	 27 
	 4 	 296.13 	 5 	 10.00 	 1 	 0 	 0 	 4.10 	 1.26 	 93.94 	 0 	 7 	 27 
	 4 	 302.67 	 2 	 5.58 	 1 	 1 	 0 	 -9.59 	 1.90 	 50.29 	 5 	 12 	 32 
	 5 	 313.97 	 2 	 8.19 	 1 	 1 	 1 	 -10.94 	 0.54 	 113.53 	 2 	 2 	 34 
	 5 	 319.95 	 5 	 3.98 	 1 	 1 	 1 	 5.54 	 2.17 	 43.37 	 7 	 9 	 41 
	 5 	 326.50 	 4 	 4.82 	 1 	 1 	 1 	 8.45 	 6.86 	 43.34 	 6 	 15 	 47 
	 5 	 334.81 	 5 	 6.46 	 1 	 1 	 1 	 3.61 	 0.10 	 72.07 	 4 	 19 	 51 
	 5 	 342.17 	 4 	 5.50 	 1 	 1 	 1 	 9.83 	 6.36 	 46.85 	 5 	 24 	 56 
	 6 	 351.03 	 4 	 6.23 	 1 	 1 	 0 	 7.27 	 5.59 	 43.04 	 4 	 4 	 60 
	 6 	 363.17 	 1 	 10.00 	 1 	 1 	 0 	 -3.67 	 -1.58 	 83.01 	 0 	 4 	 60 
	 6 	 373.84 	 3 	 10.00 	 1 	 0 	 0 	 -11.86 	 1.86 	 72.39 	 0 	 4 	 60 
	 6 	 378.36 	 5 	 3.77 	 1 	 1 	 0 	 5.91 	 2.49 	 63.93 	 7 	 11 	 67 
	 6 	 383.66 	 2 	 3.30 	 1 	 1 	 0 	 -10.47 	 1.60 	 33.98 	 7 	 18 	 74 
	 7 	 395.89 	 3 	 10.00 	 1 	 0 	 1 	 -11.12 	 8.51 	 80.54 	 0 	 0 	 74 
	 7 	 401.05 	 4 	 4.27 	 1 	 1 	 1 	 8.88 	 5.35 	 45.85 	 6 	 6 	 80 
	 7 	 412.67 	 5 	 10.00 	 1 	 0 	 1 	 2.10 	 4.99 	 125.85 	 0 	 6 	 80 
	 7 	 423.27 	 6 	 10.00 	 1 	 0 	 1 	 8.60 	 -0.90 	 65.18 	 0 	 6 	 80 
