			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 5.00 	 9.00 	 5.00 	 -9.00 	 0.00 	 5.00 	 0.00 	 -3.00 	 -5.00 	 7.00 	 -5.00 


	 trialNum 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 

	 1 	 43.25 	 4 	 10.00 	 0 	 0 	 1 	 -15.78 	 -4.86 	 340.64 	 0 	 0 	 0 
	 1 	 57.67 	 5 	 10.00 	 0 	 0 	 1 	 18.49 	 -0.07 	 272.82 	 0 	 0 	 0 
	 1 	 71.89 	 4 	 10.00 	 0 	 0 	 1 	 19.71 	 -0.91 	 195.30 	 0 	 0 	 0 
	 1 	 86.31 	 1 	 10.00 	 0 	 0 	 1 	 19.44 	 -0.30 	 204.93 	 0 	 0 	 0 
	 1 	 100.64 	 5 	 10.00 	 0 	 0 	 1 	 19.46 	 -0.23 	 225.72 	 0 	 0 	 0 
	 2 	 115.45 	 4 	 5.00 	 1 	 1 	 0 	 7.88 	 5.78 	 76.52 	 5 	 5 	 5 
	 2 	 130.97 	 1 	 10.00 	 0 	 0 	 0 	 -14.49 	 3.37 	 191.06 	 0 	 5 	 5 
	 2 	 137.22 	 3 	 3.52 	 1 	 1 	 0 	 -7.58 	 5.41 	 35.92 	 7 	 12 	 12 
	 2 	 151.72 	 5 	 10.00 	 0 	 0 	 0 	 13.38 	 1.92 	 119.11 	 0 	 12 	 12 
	 2 	 164.94 	 2 	 10.00 	 1 	 0 	 0 	 -14.43 	 2.90 	 167.35 	 0 	 12 	 12 
	 3 	 180.77 	 5 	 10.00 	 1 	 0 	 1 	 3.68 	 -0.77 	 180.97 	 0 	 0 	 12 
	 3 	 196.31 	 2 	 10.00 	 0 	 0 	 1 	 3.09 	 3.67 	 175.57 	 0 	 0 	 12 
	 3 	 210.98 	 6 	 10.00 	 1 	 0 	 1 	 0.23 	 -0.17 	 357.02 	 0 	 0 	 12 
	 3 	 220.52 	 4 	 5.86 	 1 	 1 	 1 	 10.09 	 6.74 	 59.45 	 5 	 5 	 17 
	 3 	 235.97 	 5 	 10.00 	 1 	 0 	 1 	 -3.14 	 4.66 	 147.84 	 0 	 5 	 17 
	 4 	 251.03 	 1 	 10.00 	 1 	 0 	 1 	 -6.56 	 -2.99 	 178.04 	 0 	 0 	 17 
	 4 	 265.52 	 5 	 10.00 	 0 	 0 	 1 	 -12.78 	 1.58 	 147.76 	 0 	 0 	 17 
	 4 	 281.34 	 2 	 10.00 	 1 	 0 	 1 	 -6.25 	 6.53 	 139.73 	 0 	 0 	 17 
	 4 	 293.38 	 1 	 10.00 	 0 	 0 	 1 	 -14.38 	 2.75 	 146.58 	 0 	 0 	 17 
	 4 	 304.25 	 5 	 10.00 	 0 	 0 	 1 	 -16.45 	 1.15 	 147.94 	 0 	 0 	 17 
	 5 	 315.48 	 2 	 10.00 	 1 	 0 	 1 	 -15.89 	 5.18 	 133.17 	 0 	 0 	 17 
	 5 	 321.69 	 4 	 5.37 	 1 	 1 	 1 	 11.42 	 6.80 	 91.50 	 5 	 5 	 22 
	 5 	 333.42 	 3 	 10.00 	 0 	 0 	 1 	 -7.15 	 -4.45 	 138.19 	 0 	 5 	 22 
	 5 	 344.13 	 6 	 10.00 	 1 	 0 	 1 	 13.31 	 -2.29 	 193.80 	 0 	 5 	 22 
	 5 	 355.14 	 3 	 10.00 	 1 	 0 	 1 	 -9.71 	 4.34 	 150.24 	 0 	 5 	 22 
	 6 	 359.98 	 4 	 3.38 	 1 	 1 	 0 	 8.82 	 4.68 	 42.40 	 7 	 7 	 29 
	 6 	 371.66 	 1 	 10.00 	 0 	 0 	 0 	 -12.19 	 -4.15 	 208.83 	 0 	 7 	 29 
	 6 	 382.27 	 3 	 10.00 	 0 	 0 	 0 	 -14.20 	 3.98 	 130.20 	 0 	 7 	 29 
	 6 	 393.25 	 5 	 10.00 	 1 	 0 	 0 	 3.06 	 2.99 	 111.48 	 0 	 7 	 29 
	 6 	 401.11 	 2 	 6.89 	 1 	 1 	 0 	 -10.80 	 1.03 	 50.06 	 4 	 11 	 33 
	 7 	 413.52 	 4 	 10.00 	 1 	 0 	 0 	 7.12 	 1.19 	 95.79 	 0 	 0 	 33 
	 7 	 424.27 	 1 	 10.00 	 1 	 0 	 0 	 -9.78 	 -1.04 	 142.61 	 0 	 0 	 33 
	 7 	 434.97 	 3 	 10.00 	 0 	 0 	 0 	 -12.18 	 -5.00 	 130.46 	 0 	 0 	 33 
	 7 	 445.83 	 5 	 10.00 	 1 	 0 	 0 	 2.29 	 4.11 	 161.46 	 0 	 0 	 33 
	 7 	 456.59 	 2 	 9.69 	 1 	 1 	 0 	 -8.09 	 -1.51 	 168.95 	 1 	 1 	 34 
	 8 	 468.72 	 5 	 10.00 	 1 	 0 	 1 	 -0.75 	 0.15 	 116.51 	 0 	 0 	 34 
	 8 	 478.22 	 4 	 8.43 	 1 	 1 	 1 	 10.84 	 5.20 	 86.46 	 2 	 2 	 36 
	 8 	 486.61 	 1 	 6.37 	 1 	 1 	 1 	 -4.35 	 -5.35 	 74.63 	 4 	 6 	 40 
	 8 	 497.69 	 2 	 8.65 	 1 	 1 	 1 	 -10.69 	 -0.01 	 95.01 	 2 	 8 	 42 
	 8 	 509.48 	 6 	 10.00 	 1 	 0 	 1 	 8.81 	 -2.06 	 126.30 	 0 	 8 	 42 
	 9 	 514.83 	 4 	 4.10 	 1 	 1 	 0 	 9.74 	 6.47 	 54.03 	 6 	 6 	 48 
	 9 	 526.28 	 1 	 10.00 	 0 	 0 	 0 	 -15.10 	 -1.43 	 160.46 	 0 	 6 	 48 
	 9 	 535.63 	 3 	 8.41 	 1 	 1 	 0 	 -7.62 	 5.02 	 76.99 	 2 	 8 	 50 
	 9 	 547.45 	 5 	 10.00 	 1 	 0 	 0 	 -3.48 	 3.73 	 134.67 	 0 	 8 	 50 
	 9 	 557.64 	 2 	 9.16 	 1 	 1 	 0 	 -7.16 	 1.39 	 213.88 	 1 	 9 	 51 
	 10 	 564.84 	 4 	 4.69 	 1 	 1 	 1 	 10.23 	 4.10 	 45.01 	 6 	 6 	 57 
