			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 5.00 	 9.00 	 5.00 	 -9.00 	 0.00 	 5.00 	 0.00 	 -3.00 	 -5.00 	 7.00 	 -5.00 


	 trialNum 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 

	 1 	 58.33 	 6 	 10.00 	 0 	 0 	 1 	 -3.77 	 -2.49 	 85.39 	 0 	 0 	 0 
	 1 	 72.20 	 5 	 10.00 	 0 	 0 	 1 	 -2.76 	 -8.35 	 54.82 	 0 	 0 	 0 
	 1 	 87.63 	 1 	 10.00 	 1 	 0 	 1 	 -5.37 	 -6.98 	 82.26 	 0 	 0 	 0 
	 1 	 101.72 	 5 	 10.00 	 0 	 0 	 1 	 -4.35 	 2.61 	 118.26 	 0 	 0 	 0 
	 1 	 116.28 	 4 	 10.00 	 0 	 0 	 1 	 -3.47 	 -3.41 	 141.09 	 0 	 0 	 0 
	 2 	 131.20 	 4 	 10.00 	 0 	 0 	 0 	 -3.70 	 4.56 	 110.50 	 0 	 0 	 0 
	 2 	 145.73 	 1 	 10.00 	 1 	 0 	 0 	 -7.58 	 -8.70 	 69.28 	 0 	 0 	 0 
	 2 	 160.20 	 3 	 10.00 	 1 	 0 	 0 	 -2.80 	 6.15 	 80.42 	 0 	 0 	 0 
	 2 	 174.55 	 5 	 10.00 	 1 	 0 	 0 	 0.33 	 -2.96 	 159.91 	 0 	 0 	 0 
	 2 	 189.38 	 2 	 10.00 	 1 	 0 	 0 	 -9.22 	 3.80 	 107.10 	 0 	 0 	 0 
	 3 	 204.19 	 4 	 10.00 	 0 	 0 	 0 	 -7.30 	 6.68 	 120.07 	 0 	 0 	 0 
	 3 	 212.20 	 1 	 4.89 	 1 	 1 	 0 	 -4.73 	 -3.65 	 53.09 	 7 	 7 	 7 
	 3 	 226.22 	 3 	 7.93 	 1 	 1 	 0 	 -5.20 	 4.53 	 66.40 	 4 	 11 	 11 
