			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 5.00 	 9.00 	 5.00 	 -9.00 	 0.00 	 5.00 	 0.00 	 -3.00 	 -5.00 	 7.00 	 -5.00 


	 trialNum 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 

	 1 	 50.80 	 2 	 6.71 	 1 	 1 	 1 	 -11.35 	 0.98 	 89.80 	 4 	 4 	 4 
	 1 	 65.97 	 6 	 10.00 	 0 	 0 	 1 	 -2.36 	 4.27 	 120.07 	 0 	 4 	 4 
	 1 	 73.31 	 3 	 4.28 	 1 	 1 	 1 	 -5.77 	 4.58 	 53.09 	 6 	 10 	 10 
	 1 	 88.94 	 5 	 10.00 	 1 	 0 	 1 	 4.96 	 4.07 	 163.98 	 0 	 10 	 10 
	 1 	 99.20 	 3 	 6.26 	 1 	 1 	 1 	 -5.97 	 5.40 	 88.36 	 4 	 14 	 14 
	 2 	 107.48 	 4 	 3.58 	 1 	 1 	 0 	 7.57 	 4.37 	 34.78 	 7 	 7 	 21 
	 2 	 124.05 	 1 	 10.00 	 1 	 0 	 0 	 -4.38 	 -3.95 	 122.33 	 0 	 7 	 21 
	 2 	 130.97 	 3 	 3.71 	 1 	 1 	 0 	 -6.95 	 4.86 	 44.69 	 7 	 14 	 28 
	 2 	 142.28 	 5 	 5.59 	 1 	 1 	 0 	 3.44 	 1.83 	 44.50 	 5 	 19 	 33 
	 2 	 151.89 	 2 	 4.43 	 1 	 1 	 0 	 -8.34 	 -0.30 	 43.91 	 6 	 25 	 39 
	 3 	 159.34 	 5 	 2.86 	 1 	 1 	 1 	 4.59 	 0.38 	 30.66 	 8 	 8 	 47 
	 3 	 170.56 	 3 	 5.85 	 1 	 1 	 1 	 -5.79 	 3.95 	 74.53 	 5 	 13 	 52 
	 3 	 180.66 	 4 	 5.84 	 1 	 1 	 1 	 9.21 	 4.13 	 52.23 	 5 	 18 	 57 
	 3 	 189.27 	 3 	 4.55 	 1 	 1 	 1 	 -5.42 	 4.51 	 47.66 	 6 	 24 	 63 
	 3 	 198.03 	 5 	 4.60 	 1 	 1 	 1 	 4.95 	 0.94 	 57.18 	 6 	 30 	 69 
	 4 	 210.30 	 4 	 6.58 	 1 	 1 	 0 	 8.29 	 4.12 	 57.70 	 4 	 4 	 73 
	 4 	 227.50 	 1 	 10.00 	 1 	 0 	 0 	 -3.97 	 -4.00 	 114.85 	 0 	 4 	 73 
	 4 	 235.70 	 3 	 4.68 	 1 	 1 	 0 	 -6.68 	 5.12 	 47.20 	 6 	 10 	 79 
	 4 	 242.13 	 5 	 2.55 	 1 	 1 	 0 	 2.49 	 1.59 	 23.00 	 8 	 18 	 87 
	 4 	 249.00 	 2 	 2.94 	 1 	 1 	 0 	 -11.11 	 -1.19 	 29.70 	 8 	 26 	 95 
	 5 	 264.83 	 4 	 8.55 	 1 	 1 	 0 	 8.22 	 4.26 	 115.83 	 2 	 2 	 97 
	 5 	 280.83 	 1 	 9.33 	 1 	 1 	 0 	 -2.73 	 -4.96 	 108.70 	 1 	 3 	 98 
	 5 	 290.47 	 3 	 4.76 	 1 	 1 	 0 	 -7.68 	 3.20 	 56.70 	 6 	 9 	 104 
	 5 	 297.02 	 5 	 2.63 	 1 	 1 	 0 	 3.52 	 1.40 	 25.98 	 8 	 17 	 112 
	 5 	 304.14 	 2 	 3.38 	 1 	 1 	 0 	 -8.84 	 -0.20 	 41.97 	 7 	 24 	 119 
	 6 	 321.17 	 4 	 10.00 	 1 	 0 	 0 	 6.78 	 3.13 	 91.31 	 0 	 0 	 119 
	 6 	 337.25 	 1 	 10.00 	 1 	 0 	 0 	 -6.34 	 -7.19 	 117.83 	 0 	 0 	 119 
	 6 	 345.08 	 3 	 6.76 	 1 	 1 	 0 	 -5.13 	 3.77 	 75.25 	 4 	 4 	 123 
	 6 	 351.06 	 5 	 4.09 	 1 	 1 	 0 	 3.59 	 1.59 	 30.49 	 6 	 10 	 129 
	 6 	 357.33 	 2 	 4.43 	 1 	 1 	 0 	 -8.53 	 -1.38 	 45.04 	 6 	 16 	 135 
	 7 	 368.20 	 4 	 8.33 	 1 	 1 	 0 	 7.63 	 3.83 	 71.92 	 2 	 2 	 137 
	 7 	 374.97 	 1 	 4.64 	 1 	 1 	 0 	 -3.88 	 -3.63 	 57.73 	 6 	 8 	 143 
	 7 	 380.80 	 3 	 3.78 	 1 	 1 	 0 	 -7.01 	 4.49 	 52.40 	 7 	 15 	 150 
	 7 	 385.50 	 5 	 2.92 	 1 	 1 	 0 	 5.16 	 1.25 	 30.02 	 8 	 23 	 158 
	 7 	 391.50 	 2 	 4.11 	 1 	 1 	 0 	 -10.71 	 0.97 	 44.15 	 6 	 29 	 164 
	 8 	 401.81 	 4 	 8.21 	 1 	 1 	 0 	 8.90 	 4.56 	 88.07 	 2 	 2 	 166 
	 8 	 409.94 	 1 	 6.24 	 1 	 1 	 0 	 -3.19 	 -3.96 	 86.05 	 4 	 6 	 170 
	 8 	 416.56 	 3 	 4.47 	 1 	 1 	 0 	 -6.38 	 3.83 	 51.14 	 6 	 12 	 176 
	 8 	 421.03 	 5 	 2.35 	 1 	 1 	 0 	 4.93 	 1.47 	 22.48 	 8 	 20 	 184 
	 8 	 425.02 	 2 	 2.16 	 1 	 1 	 0 	 -10.29 	 0.57 	 29.32 	 8 	 28 	 192 
	 9 	 433.14 	 3 	 6.20 	 1 	 1 	 1 	 -5.94 	 4.96 	 74.08 	 4 	 4 	 196 
	 9 	 440.16 	 5 	 5.10 	 1 	 1 	 1 	 2.89 	 2.51 	 38.56 	 5 	 9 	 201 
	 9 	 446.56 	 6 	 4.38 	 1 	 1 	 1 	 6.43 	 -4.16 	 31.08 	 6 	 15 	 207 
	 9 	 452.66 	 2 	 4.10 	 1 	 1 	 1 	 -9.97 	 0.50 	 44.82 	 6 	 21 	 213 
	 9 	 460.89 	 3 	 6.12 	 1 	 1 	 1 	 -4.69 	 4.41 	 69.88 	 4 	 25 	 217 
	 10 	 466.63 	 6 	 3.53 	 1 	 1 	 1 	 5.55 	 -2.86 	 35.52 	 7 	 7 	 224 
	 10 	 478.80 	 4 	 10.00 	 1 	 0 	 1 	 9.09 	 3.16 	 92.03 	 0 	 7 	 224 
	 10 	 484.97 	 2 	 5.23 	 1 	 1 	 1 	 -11.48 	 0.41 	 61.64 	 5 	 12 	 229 
	 10 	 491.59 	 6 	 4.54 	 1 	 1 	 1 	 7.22 	 -5.40 	 44.18 	 6 	 18 	 235 
	 10 	 503.78 	 1 	 10.00 	 1 	 0 	 1 	 -3.73 	 -4.82 	 114.84 	 0 	 18 	 235 
