			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 5.00 	 9.00 	 5.00 	 -9.00 	 0.00 	 5.00 	 0.00 	 -3.00 	 -5.00 	 7.00 	 -5.00 


	 trialNum 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 

	 1 	 42.14 	 3 	 6.19 	 1 	 1 	 1 	 -7.11 	 5.74 	 62.70 	 4 	 4 	 4 
	 1 	 58.00 	 5 	 10.00 	 0 	 0 	 1 	 -9.23 	 -0.39 	 110.88 	 0 	 4 	 4 
	 1 	 73.56 	 3 	 10.00 	 1 	 1 	 1 	 -6.88 	 2.96 	 120.31 	 0 	 4 	 4 
	 1 	 92.55 	 4 	 10.00 	 1 	 0 	 1 	 11.17 	 5.81 	 88.15 	 0 	 4 	 4 
	 1 	 100.75 	 3 	 5.06 	 1 	 1 	 1 	 -4.17 	 5.55 	 56.70 	 5 	 9 	 9 
	 2 	 119.19 	 4 	 10.00 	 1 	 0 	 0 	 9.48 	 3.47 	 72.60 	 0 	 0 	 9 
	 2 	 133.13 	 1 	 10.00 	 0 	 0 	 0 	 5.86 	 -3.44 	 150.28 	 0 	 0 	 9 
	 2 	 147.75 	 3 	 10.00 	 1 	 0 	 0 	 -3.32 	 2.87 	 138.06 	 0 	 0 	 9 
	 2 	 162.47 	 5 	 10.00 	 1 	 0 	 0 	 -1.47 	 -2.28 	 152.71 	 0 	 0 	 9 
	 2 	 177.92 	 2 	 10.00 	 0 	 1 	 0 	 7.00 	 0.82 	 167.82 	 0 	 0 	 9 
	 3 	 192.11 	 5 	 10.00 	 1 	 0 	 1 	 8.53 	 -0.96 	 77.62 	 0 	 0 	 9 
	 3 	 206.22 	 1 	 10.00 	 1 	 0 	 1 	 0.77 	 -3.60 	 169.86 	 0 	 0 	 9 
	 3 	 224.94 	 4 	 10.00 	 1 	 0 	 1 	 8.44 	 4.30 	 95.93 	 0 	 0 	 9 
	 3 	 239.22 	 6 	 10.00 	 1 	 1 	 1 	 6.56 	 -3.41 	 118.55 	 0 	 0 	 9 
	 3 	 252.47 	 5 	 10.00 	 1 	 1 	 1 	 4.55 	 -3.06 	 90.82 	 0 	 0 	 9 
	 4 	 267.45 	 4 	 10.00 	 1 	 0 	 0 	 2.34 	 0.89 	 107.80 	 0 	 0 	 9 
	 4 	 283.11 	 1 	 10.00 	 1 	 0 	 0 	 -3.64 	 -4.37 	 125.52 	 0 	 0 	 9 
	 4 	 292.56 	 3 	 5.44 	 1 	 1 	 0 	 -5.20 	 6.14 	 57.98 	 5 	 5 	 14 
	 4 	 308.20 	 5 	 10.00 	 1 	 1 	 0 	 1.47 	 -2.28 	 73.91 	 0 	 5 	 14 
	 4 	 320.56 	 2 	 10.00 	 0 	 0 	 0 	 6.19 	 -0.40 	 124.60 	 0 	 5 	 14 
	 5 	 331.83 	 5 	 10.00 	 1 	 0 	 1 	 8.28 	 -2.39 	 89.81 	 0 	 0 	 14 
	 5 	 342.80 	 3 	 10.00 	 0 	 1 	 1 	 -7.43 	 -3.64 	 141.07 	 0 	 0 	 14 
	 5 	 354.09 	 5 	 10.00 	 1 	 0 	 1 	 8.68 	 -2.17 	 109.24 	 0 	 0 	 14 
	 5 	 365.20 	 2 	 10.00 	 0 	 0 	 1 	 -0.51 	 -0.53 	 109.84 	 0 	 0 	 14 
	 5 	 376.47 	 3 	 10.00 	 1 	 0 	 1 	 -4.19 	 7.48 	 123.35 	 0 	 0 	 14 
