			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 5.00 	 9.00 	 5.00 	 -9.00 	 0.00 	 5.00 	 0.00 	 -3.00 	 -5.00 	 7.00 	 -5.00 


	 trialNum 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 

	 1 	 45.75 	 6 	 10.00 	 1 	 0 	 1 	 2.44 	 -3.59 	 109.70 	 0 	 0 	 0 
	 1 	 62.55 	 2 	 10.00 	 1 	 0 	 1 	 -9.90 	 1.91 	 94.13 	 0 	 0 	 0 
	 1 	 77.88 	 1 	 10.00 	 1 	 0 	 1 	 -6.20 	 0.74 	 102.70 	 0 	 0 	 0 
	 1 	 86.28 	 2 	 5.14 	 1 	 1 	 1 	 -10.32 	 1.00 	 62.42 	 5 	 5 	 5 
	 1 	 103.42 	 5 	 10.00 	 1 	 0 	 1 	 10.16 	 1.21 	 125.22 	 0 	 5 	 5 
	 2 	 118.92 	 4 	 10.00 	 1 	 0 	 0 	 5.40 	 3.34 	 104.48 	 0 	 0 	 5 
	 2 	 134.23 	 1 	 10.00 	 1 	 0 	 0 	 -5.72 	 -5.14 	 82.72 	 0 	 0 	 5 
	 2 	 149.70 	 3 	 9.23 	 1 	 1 	 0 	 -6.77 	 6.67 	 98.52 	 1 	 1 	 6 
	 2 	 167.42 	 5 	 10.00 	 1 	 1 	 0 	 -0.39 	 1.51 	 118.85 	 0 	 1 	 6 
	 2 	 172.28 	 2 	 2.86 	 1 	 1 	 0 	 -10.88 	 2.39 	 30.81 	 8 	 9 	 14 
	 3 	 188.08 	 4 	 10.00 	 1 	 0 	 0 	 2.93 	 1.84 	 101.37 	 0 	 0 	 14 
	 3 	 202.41 	 1 	 10.00 	 1 	 0 	 0 	 -6.93 	 -4.88 	 77.96 	 0 	 0 	 14 
	 3 	 209.47 	 3 	 3.75 	 1 	 1 	 0 	 -8.47 	 5.12 	 41.26 	 7 	 7 	 21 
	 3 	 225.80 	 5 	 10.00 	 1 	 0 	 0 	 -0.56 	 0.72 	 124.81 	 0 	 7 	 21 
	 3 	 230.92 	 2 	 2.63 	 1 	 1 	 0 	 -9.05 	 1.03 	 49.78 	 8 	 15 	 29 
	 4 	 246.86 	 4 	 10.00 	 0 	 0 	 0 	 0.14 	 6.27 	 141.03 	 0 	 0 	 29 
	 4 	 261.58 	 1 	 10.00 	 1 	 0 	 0 	 -9.17 	 -4.69 	 83.91 	 0 	 0 	 29 
	 4 	 274.16 	 3 	 6.31 	 1 	 1 	 0 	 -8.84 	 6.64 	 66.65 	 4 	 4 	 33 
	 4 	 290.73 	 5 	 8.55 	 1 	 1 	 0 	 4.85 	 0.11 	 86.77 	 2 	 6 	 35 
	 4 	 304.38 	 2 	 10.00 	 1 	 0 	 0 	 -12.38 	 -2.86 	 106.28 	 0 	 6 	 35 
	 5 	 315.33 	 4 	 10.00 	 1 	 0 	 0 	 4.82 	 2.11 	 100.26 	 0 	 0 	 35 
	 5 	 326.03 	 1 	 10.00 	 0 	 0 	 0 	 -10.87 	 -4.05 	 95.78 	 0 	 0 	 35 
	 5 	 329.84 	 3 	 3.19 	 1 	 1 	 0 	 -4.88 	 5.56 	 32.74 	 7 	 7 	 42 
	 5 	 342.25 	 5 	 10.00 	 1 	 0 	 0 	 5.73 	 0.95 	 121.16 	 0 	 7 	 42 
	 5 	 353.23 	 2 	 10.00 	 1 	 0 	 0 	 -10.82 	 1.82 	 118.13 	 0 	 7 	 42 
