			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 5.00 	 9.00 	 5.00 	 -9.00 	 0.00 	 5.00 	 0.00 	 -3.00 	 -5.00 	 7.00 	 -5.00 


	 trialNum 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 

	 1 	 44.67 	 3 	 10.00 	 0 	 0 	 1 	 4.59 	 1.65 	 157.98 	 0 	 0 	 0 
	 1 	 58.91 	 4 	 10.00 	 0 	 0 	 1 	 -0.89 	 6.08 	 198.98 	 0 	 0 	 0 
	 1 	 73.36 	 1 	 10.00 	 0 	 0 	 1 	 -16.64 	 2.66 	 160.69 	 0 	 0 	 0 
	 1 	 89.14 	 6 	 10.00 	 1 	 0 	 1 	 6.76 	 -9.01 	 188.21 	 0 	 0 	 0 
	 1 	 103.33 	 4 	 10.00 	 1 	 0 	 1 	 15.33 	 -2.24 	 2580.29 	 0 	 0 	 0 
	 2 	 124.31 	 4 	 10.00 	 1 	 0 	 0 	 8.05 	 7.01 	 108.61 	 0 	 0 	 0 
	 2 	 137.75 	 1 	 9.26 	 1 	 1 	 0 	 -4.50 	 -7.25 	 147.94 	 1 	 1 	 1 
	 2 	 154.25 	 3 	 10.00 	 1 	 0 	 0 	 -10.64 	 5.50 	 141.81 	 0 	 1 	 1 
	 2 	 169.17 	 5 	 10.00 	 1 	 0 	 0 	 7.23 	 3.04 	 162.18 	 0 	 1 	 1 
	 2 	 183.69 	 2 	 10.00 	 1 	 0 	 0 	 -14.11 	 1.74 	 139.08 	 0 	 1 	 1 
	 3 	 203.89 	 4 	 10.00 	 0 	 0 	 0 	 0.49 	 1.24 	 133.77 	 0 	 0 	 1 
	 3 	 218.23 	 1 	 10.00 	 0 	 0 	 0 	 -15.27 	 -7.51 	 172.99 	 0 	 0 	 1 
	 3 	 232.80 	 3 	 10.00 	 1 	 0 	 0 	 -13.61 	 7.25 	 155.14 	 0 	 0 	 1 
	 3 	 247.28 	 5 	 10.00 	 0 	 0 	 0 	 14.28 	 6.06 	 145.78 	 0 	 0 	 1 
	 3 	 261.69 	 2 	 10.00 	 0 	 0 	 0 	 -18.24 	 0.24 	 169.31 	 0 	 0 	 1 
	 4 	 277.38 	 4 	 10.00 	 1 	 0 	 0 	 11.16 	 9.63 	 145.34 	 0 	 0 	 1 
	 4 	 291.83 	 1 	 10.00 	 0 	 0 	 0 	 -15.68 	 -12.12 	 144.43 	 0 	 0 	 1 
	 4 	 303.17 	 3 	 10.00 	 1 	 0 	 0 	 -13.65 	 3.10 	 104.56 	 0 	 0 	 1 
	 4 	 313.70 	 5 	 10.00 	 1 	 0 	 0 	 9.47 	 -5.64 	 176.87 	 0 	 0 	 1 
	 4 	 324.48 	 2 	 10.00 	 0 	 0 	 0 	 -18.90 	 0.19 	 133.58 	 0 	 0 	 1 
	 5 	 337.78 	 4 	 10.00 	 1 	 0 	 0 	 14.42 	 2.76 	 187.30 	 0 	 0 	 1 
	 5 	 348.38 	 1 	 10.00 	 0 	 0 	 0 	 -16.42 	 -10.87 	 187.26 	 0 	 0 	 1 
	 5 	 359.06 	 3 	 10.00 	 1 	 0 	 0 	 -9.20 	 4.85 	 124.49 	 0 	 0 	 1 
	 5 	 369.70 	 5 	 10.00 	 0 	 0 	 0 	 14.50 	 -4.33 	 154.44 	 0 	 0 	 1 
	 5 	 380.61 	 2 	 10.00 	 1 	 0 	 0 	 -2.39 	 6.23 	 190.25 	 0 	 0 	 1 
	 6 	 391.52 	 4 	 10.00 	 1 	 0 	 0 	 12.38 	 7.97 	 150.83 	 0 	 0 	 1 
	 6 	 402.17 	 1 	 10.00 	 1 	 0 	 0 	 1.78 	 0.38 	 355.93 	 0 	 0 	 1 
	 6 	 412.55 	 3 	 10.00 	 1 	 0 	 0 	 -11.46 	 8.28 	 101.33 	 0 	 0 	 1 
	 6 	 423.19 	 5 	 10.00 	 0 	 0 	 0 	 12.84 	 -0.57 	 212.70 	 0 	 0 	 1 
	 6 	 433.75 	 2 	 10.00 	 0 	 0 	 0 	 -17.64 	 -2.43 	 105.25 	 0 	 0 	 1 
	 7 	 445.80 	 4 	 10.00 	 0 	 0 	 0 	 0.88 	 -2.19 	 200.44 	 0 	 0 	 1 
	 7 	 456.41 	 1 	 10.00 	 0 	 0 	 0 	 -15.00 	 -0.86 	 680.48 	 0 	 0 	 1 
	 7 	 467.08 	 3 	 10.00 	 0 	 0 	 0 	 -16.36 	 6.69 	 325.88 	 0 	 0 	 1 
	 7 	 477.56 	 5 	 10.00 	 1 	 0 	 0 	 9.64 	 -1.95 	 236.45 	 0 	 0 	 1 
	 7 	 488.28 	 2 	 10.00 	 1 	 0 	 0 	 -5.68 	 6.02 	 200.12 	 0 	 0 	 1 
	 8 	 499.41 	 4 	 10.00 	 1 	 0 	 0 	 11.61 	 5.50 	 130.26 	 0 	 0 	 1 
	 8 	 509.94 	 1 	 10.00 	 0 	 0 	 0 	 -14.37 	 -3.39 	 180.41 	 0 	 0 	 1 
	 8 	 520.53 	 3 	 10.00 	 0 	 0 	 0 	 -16.12 	 5.50 	 221.93 	 0 	 0 	 1 
	 8 	 531.14 	 5 	 10.00 	 0 	 0 	 0 	 12.97 	 6.70 	 161.42 	 0 	 0 	 1 
	 8 	 541.64 	 2 	 10.00 	 0 	 0 	 0 	 9.62 	 -4.91 	 329.80 	 0 	 0 	 1 
	 9 	 552.52 	 3 	 10.00 	 0 	 0 	 1 	 -16.14 	 5.25 	 96.20 	 0 	 0 	 1 
	 9 	 562.86 	 4 	 10.00 	 1 	 0 	 1 	 15.90 	 0.91 	 411.67 	 0 	 0 	 1 
	 9 	 573.58 	 2 	 10.00 	 0 	 0 	 1 	 7.44 	 5.72 	 243.27 	 0 	 0 	 1 
	 9 	 584.28 	 1 	 10.00 	 0 	 0 	 1 	 -11.93 	 -5.33 	 422.72 	 0 	 0 	 1 
	 9 	 595.08 	 2 	 10.00 	 0 	 0 	 1 	 -11.31 	 -9.19 	 268.96 	 0 	 0 	 1 
	 10 	 607.47 	 4 	 10.00 	 0 	 0 	 0 	 -0.12 	 9.14 	 200.53 	 0 	 0 	 1 
	 10 	 618.09 	 1 	 10.00 	 1 	 0 	 0 	 -9.27 	 -8.14 	 154.30 	 0 	 0 	 1 
	 10 	 628.72 	 3 	 10.00 	 1 	 0 	 0 	 -3.75 	 -0.32 	 253.84 	 0 	 0 	 1 
	 10 	 639.20 	 5 	 10.00 	 0 	 0 	 0 	 20.61 	 5.63 	 195.84 	 0 	 0 	 1 
	 10 	 649.73 	 2 	 10.00 	 0 	 0 	 0 	 4.26 	 2.68 	 184.79 	 0 	 0 	 1 
	 11 	 662.50 	 4 	 10.00 	 1 	 0 	 0 	 5.89 	 6.46 	 248.87 	 0 	 0 	 1 
	 11 	 673.13 	 1 	 10.00 	 1 	 0 	 0 	 1.12 	 -6.56 	 256.58 	 0 	 0 	 1 
	 11 	 683.67 	 3 	 10.00 	 1 	 0 	 0 	 -10.04 	 7.39 	 207.85 	 0 	 0 	 1 
	 11 	 694.22 	 5 	 10.00 	 0 	 0 	 0 	 -5.67 	 5.37 	 242.08 	 0 	 0 	 1 
	 11 	 702.17 	 2 	 6.60 	 1 	 1 	 0 	 -10.05 	 -1.41 	 78.10 	 4 	 4 	 5 
	 12 	 714.19 	 4 	 10.00 	 0 	 0 	 0 	 -5.03 	 6.73 	 196.18 	 0 	 0 	 5 
	 12 	 725.16 	 1 	 10.00 	 0 	 0 	 0 	 -12.80 	 -7.83 	 156.26 	 0 	 0 	 5 
	 12 	 736.11 	 3 	 10.00 	 1 	 0 	 0 	 -4.57 	 2.81 	 129.68 	 0 	 0 	 5 
	 12 	 746.75 	 5 	 10.00 	 1 	 0 	 0 	 8.19 	 -1.61 	 157.00 	 0 	 0 	 5 
	 12 	 757.16 	 2 	 10.00 	 1 	 0 	 0 	 -17.01 	 -1.29 	 274.33 	 0 	 0 	 5 
