			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 5.00 	 9.00 	 5.00 	 -9.00 	 0.00 	 5.00 	 0.00 	 -3.00 	 -5.00 	 7.00 	 -5.00 


	 trialNum 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 

	 1 	 42.55 	 4 	 10.00 	 1 	 0 	 0 	 5.27 	 4.41 	 78.60 	 0 	 0 	 0 
	 1 	 60.25 	 1 	 10.00 	 1 	 1 	 0 	 -4.43 	 -7.46 	 96.31 	 0 	 0 	 0 
	 1 	 67.55 	 3 	 3.56 	 1 	 1 	 0 	 -4.65 	 5.89 	 36.97 	 7 	 7 	 7 
	 1 	 74.59 	 5 	 2.81 	 1 	 1 	 0 	 3.67 	 2.10 	 23.15 	 8 	 15 	 15 
	 1 	 80.64 	 2 	 2.49 	 1 	 1 	 0 	 -10.85 	 -0.67 	 29.60 	 8 	 23 	 23 
	 2 	 98.00 	 4 	 10.00 	 1 	 0 	 0 	 6.41 	 5.44 	 89.45 	 0 	 0 	 23 
	 2 	 113.52 	 1 	 10.00 	 0 	 0 	 0 	 7.93 	 -2.86 	 129.53 	 0 	 0 	 23 
	 2 	 128.92 	 3 	 10.00 	 1 	 0 	 0 	 0.86 	 6.60 	 120.79 	 0 	 0 	 23 
	 2 	 143.97 	 5 	 10.00 	 1 	 1 	 0 	 9.41 	 4.04 	 69.73 	 0 	 0 	 23 
	 2 	 158.27 	 2 	 10.00 	 1 	 1 	 0 	 -7.19 	 5.79 	 90.79 	 0 	 0 	 23 
	 3 	 174.08 	 1 	 10.00 	 1 	 0 	 1 	 -2.70 	 -7.75 	 131.51 	 0 	 0 	 23 
	 3 	 190.80 	 3 	 10.00 	 1 	 1 	 1 	 -12.64 	 3.42 	 107.53 	 0 	 0 	 23 
	 3 	 205.77 	 4 	 10.00 	 0 	 0 	 1 	 -3.90 	 2.60 	 95.42 	 0 	 0 	 23 
	 3 	 221.27 	 1 	 10.00 	 1 	 0 	 1 	 -5.55 	 -5.21 	 124.26 	 0 	 0 	 23 
	 3 	 235.25 	 3 	 10.00 	 0 	 0 	 1 	 2.67 	 6.03 	 108.25 	 0 	 0 	 23 
	 4 	 252.44 	 4 	 10.00 	 1 	 0 	 0 	 9.61 	 5.23 	 83.10 	 0 	 0 	 23 
	 4 	 259.91 	 1 	 4.19 	 1 	 1 	 0 	 -1.92 	 -3.95 	 48.09 	 6 	 6 	 29 
	 4 	 276.36 	 3 	 10.00 	 1 	 0 	 0 	 0.56 	 3.11 	 100.33 	 0 	 6 	 29 
	 4 	 288.77 	 5 	 8.58 	 1 	 1 	 0 	 2.09 	 -2.85 	 97.09 	 2 	 8 	 31 
	 4 	 295.34 	 2 	 4.44 	 1 	 1 	 0 	 -9.29 	 -0.12 	 39.63 	 6 	 14 	 37 
	 5 	 307.75 	 3 	 10.00 	 1 	 0 	 1 	 1.59 	 6.66 	 85.72 	 0 	 0 	 37 
	 5 	 312.16 	 6 	 3.63 	 1 	 1 	 1 	 8.77 	 -6.57 	 37.08 	 7 	 7 	 44 
	 5 	 323.88 	 4 	 10.00 	 0 	 1 	 1 	 -2.17 	 5.09 	 102.72 	 0 	 7 	 44 
	 5 	 334.67 	 3 	 10.00 	 1 	 0 	 1 	 -3.12 	 6.43 	 128.86 	 0 	 7 	 44 
	 5 	 345.44 	 4 	 10.00 	 0 	 0 	 1 	 -6.34 	 3.23 	 80.98 	 0 	 7 	 44 
