			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 5.00 	 9.00 	 5.00 	 -9.00 	 0.00 	 5.00 	 0.00 	 -3.00 	 -5.00 	 7.00 	 -5.00 


	 trialNum 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 

	 1 	 48.17 	 2 	 10.00 	 1 	 0 	 1 	 -6.75 	 -0.77 	 88.33 	 0 	 0 	 0 
	 1 	 58.08 	 1 	 5.12 	 1 	 1 	 1 	 1.96 	 -3.97 	 52.54 	 5 	 5 	 5 
	 1 	 69.05 	 6 	 4.84 	 1 	 1 	 1 	 9.58 	 -5.91 	 51.95 	 6 	 11 	 11 
	 1 	 86.81 	 3 	 10.00 	 1 	 0 	 1 	 -6.08 	 2.80 	 80.68 	 0 	 11 	 11 
	 1 	 102.05 	 6 	 10.00 	 1 	 0 	 1 	 6.86 	 -6.34 	 75.30 	 0 	 11 	 11 
	 2 	 116.91 	 4 	 10.00 	 1 	 0 	 0 	 4.35 	 3.71 	 68.67 	 0 	 0 	 11 
	 2 	 131.50 	 1 	 10.00 	 0 	 0 	 0 	 -12.35 	 -5.86 	 73.40 	 0 	 0 	 11 
	 2 	 146.30 	 3 	 10.00 	 1 	 0 	 0 	 -12.03 	 1.65 	 109.64 	 0 	 0 	 11 
	 2 	 161.25 	 5 	 10.00 	 1 	 0 	 0 	 -0.36 	 -2.20 	 77.74 	 0 	 0 	 11 
	 2 	 175.48 	 2 	 10.00 	 1 	 0 	 0 	 -13.10 	 -1.93 	 101.83 	 0 	 0 	 11 
	 3 	 190.83 	 6 	 10.00 	 0 	 0 	 1 	 -5.57 	 -3.10 	 142.71 	 0 	 0 	 11 
	 3 	 200.75 	 5 	 6.61 	 1 	 1 	 1 	 6.00 	 -1.22 	 85.22 	 4 	 4 	 15 
	 3 	 210.81 	 2 	 5.04 	 1 	 1 	 1 	 -6.97 	 0.36 	 29.66 	 5 	 9 	 20 
	 3 	 226.39 	 3 	 10.00 	 1 	 0 	 1 	 -6.33 	 -2.07 	 46.09 	 0 	 9 	 20 
	 3 	 241.05 	 2 	 8.42 	 1 	 1 	 1 	 -7.64 	 0.13 	 78.07 	 2 	 11 	 22 
	 4 	 256.81 	 4 	 10.00 	 1 	 0 	 0 	 2.97 	 4.57 	 58.79 	 0 	 0 	 22 
	 4 	 272.23 	 1 	 10.00 	 1 	 0 	 0 	 -7.37 	 -3.82 	 72.69 	 0 	 0 	 22 
	 4 	 286.48 	 3 	 10.00 	 1 	 0 	 0 	 -12.91 	 -2.15 	 79.71 	 0 	 0 	 22 
	 4 	 297.23 	 5 	 10.00 	 1 	 1 	 0 	 11.11 	 -0.10 	 81.37 	 0 	 0 	 22 
	 4 	 307.89 	 2 	 10.00 	 1 	 0 	 0 	 -12.65 	 -3.31 	 85.93 	 0 	 0 	 22 
	 5 	 318.91 	 4 	 10.00 	 1 	 0 	 0 	 3.46 	 -1.99 	 64.17 	 0 	 0 	 22 
	 5 	 329.56 	 1 	 10.00 	 1 	 0 	 0 	 -6.56 	 -3.31 	 84.91 	 0 	 0 	 22 
	 5 	 337.08 	 3 	 6.92 	 1 	 1 	 0 	 -6.29 	 4.62 	 67.01 	 4 	 4 	 26 
	 5 	 348.41 	 5 	 9.16 	 1 	 1 	 0 	 7.16 	 -0.82 	 68.10 	 1 	 5 	 27 
	 5 	 360.50 	 2 	 10.00 	 1 	 0 	 0 	 -1.60 	 1.98 	 107.37 	 0 	 5 	 27 
