			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 5.00 	 9.00 	 5.00 	 -9.00 	 0.00 	 5.00 	 0.00 	 -3.00 	 -5.00 	 7.00 	 -5.00 


	 trialNum 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 

	 1 	 46.56 	 1 	 8.67 	 1 	 1 	 1 	 -3.73 	 -3.77 	 87.34 	 2 	 2 	 2 
	 1 	 62.20 	 4 	 7.44 	 1 	 1 	 1 	 9.72 	 5.56 	 58.17 	 3 	 5 	 5 
	 1 	 77.72 	 5 	 8.03 	 1 	 1 	 1 	 2.61 	 -1.87 	 88.21 	 2 	 7 	 7 
	 1 	 94.77 	 6 	 10.00 	 1 	 0 	 1 	 9.54 	 -3.48 	 86.40 	 0 	 7 	 7 
	 1 	 99.58 	 4 	 3.10 	 1 	 1 	 1 	 11.00 	 3.14 	 36.47 	 7 	 14 	 14 
	 2 	 111.03 	 5 	 5.27 	 1 	 1 	 1 	 5.57 	 -1.53 	 57.77 	 5 	 5 	 19 
	 2 	 121.59 	 3 	 5.46 	 1 	 1 	 1 	 -7.48 	 5.91 	 59.03 	 5 	 10 	 24 
	 2 	 129.88 	 4 	 3.69 	 1 	 1 	 1 	 8.94 	 4.08 	 39.80 	 7 	 17 	 31 
	 2 	 140.64 	 6 	 5.30 	 1 	 1 	 1 	 9.03 	 -4.73 	 43.06 	 5 	 22 	 36 
	 2 	 156.22 	 5 	 10.00 	 1 	 0 	 1 	 5.47 	 -0.14 	 133.93 	 0 	 22 	 36 
	 3 	 170.81 	 1 	 8.83 	 1 	 1 	 1 	 -1.41 	 -3.46 	 102.82 	 2 	 2 	 38 
	 3 	 181.41 	 2 	 5.15 	 1 	 1 	 1 	 -9.40 	 -0.28 	 41.93 	 5 	 7 	 43 
	 3 	 193.69 	 5 	 6.09 	 1 	 1 	 1 	 4.95 	 -1.26 	 57.16 	 4 	 11 	 47 
	 3 	 201.98 	 3 	 5.04 	 1 	 1 	 1 	 -5.32 	 4.46 	 45.91 	 5 	 16 	 52 
	 3 	 212.88 	 2 	 5.78 	 1 	 1 	 1 	 -8.98 	 0.91 	 28.60 	 5 	 21 	 57 
	 4 	 221.38 	 6 	 3.50 	 1 	 1 	 1 	 6.73 	 -5.00 	 46.32 	 7 	 7 	 64 
	 4 	 237.05 	 5 	 10.00 	 1 	 0 	 1 	 1.82 	 -0.92 	 184.31 	 0 	 7 	 64 
	 4 	 248.06 	 2 	 6.07 	 1 	 1 	 1 	 -10.49 	 -1.33 	 66.48 	 4 	 11 	 68 
	 4 	 258.05 	 6 	 5.05 	 1 	 1 	 1 	 6.56 	 -4.68 	 55.45 	 5 	 16 	 73 
	 4 	 270.36 	 3 	 6.60 	 1 	 1 	 1 	 -5.46 	 6.48 	 80.73 	 4 	 20 	 77 
	 5 	 287.95 	 6 	 10.00 	 1 	 1 	 1 	 6.25 	 -3.66 	 117.26 	 0 	 0 	 77 
	 5 	 301.20 	 4 	 8.23 	 1 	 1 	 1 	 10.14 	 3.31 	 63.35 	 2 	 2 	 79 
	 5 	 316.59 	 3 	 10.00 	 1 	 0 	 1 	 -0.94 	 -0.71 	 125.52 	 0 	 2 	 79 
	 5 	 330.11 	 6 	 6.72 	 1 	 1 	 1 	 7.27 	 -3.38 	 77.67 	 4 	 6 	 83 
	 5 	 343.02 	 5 	 10.00 	 1 	 0 	 1 	 3.93 	 -0.52 	 130.05 	 0 	 6 	 83 
	 6 	 347.02 	 4 	 2.90 	 1 	 1 	 0 	 8.45 	 4.99 	 24.76 	 8 	 8 	 91 
	 6 	 359.91 	 1 	 10.00 	 1 	 0 	 0 	 0.35 	 -1.70 	 97.64 	 0 	 8 	 91 
	 6 	 366.83 	 3 	 5.96 	 1 	 1 	 0 	 -4.72 	 5.99 	 71.70 	 5 	 13 	 96 
	 6 	 373.92 	 5 	 5.07 	 1 	 1 	 0 	 5.00 	 -1.39 	 64.32 	 5 	 18 	 101 
	 6 	 382.92 	 2 	 6.79 	 1 	 1 	 0 	 -9.51 	 -2.06 	 45.45 	 4 	 22 	 105 
	 7 	 390.06 	 5 	 4.76 	 1 	 1 	 1 	 4.67 	 -2.29 	 38.74 	 6 	 6 	 111 
	 7 	 397.86 	 1 	 5.89 	 1 	 1 	 1 	 -3.31 	 -3.42 	 72.04 	 5 	 11 	 116 
	 7 	 403.16 	 2 	 3.25 	 1 	 1 	 1 	 -11.14 	 -2.14 	 25.69 	 7 	 18 	 123 
	 7 	 409.02 	 6 	 4.00 	 1 	 1 	 1 	 6.58 	 -4.15 	 44.52 	 6 	 24 	 129 
	 7 	 415.61 	 4 	 4.73 	 1 	 1 	 1 	 9.72 	 2.39 	 51.33 	 6 	 30 	 135 
	 8 	 424.98 	 1 	 6.97 	 1 	 1 	 1 	 -4.38 	 -3.47 	 74.62 	 4 	 4 	 139 
	 8 	 436.88 	 5 	 10.00 	 1 	 0 	 1 	 6.20 	 1.40 	 107.68 	 0 	 4 	 139 
	 8 	 447.41 	 1 	 9.55 	 1 	 1 	 1 	 -3.67 	 -3.03 	 106.40 	 1 	 5 	 140 
	 8 	 457.27 	 2 	 7.70 	 1 	 1 	 1 	 -10.26 	 -2.08 	 40.78 	 3 	 8 	 143 
	 8 	 462.47 	 6 	 3.20 	 1 	 1 	 1 	 8.71 	 -6.26 	 33.91 	 7 	 15 	 150 
	 9 	 474.88 	 1 	 9.93 	 1 	 1 	 1 	 -4.33 	 -4.30 	 94.13 	 1 	 1 	 151 
	 9 	 483.02 	 3 	 6.08 	 1 	 1 	 1 	 -6.11 	 4.32 	 71.43 	 4 	 5 	 155 
	 9 	 487.81 	 6 	 3.00 	 1 	 1 	 1 	 6.27 	 -5.84 	 36.16 	 7 	 12 	 162 
	 9 	 494.23 	 3 	 4.48 	 1 	 1 	 1 	 -7.69 	 4.58 	 44.70 	 6 	 18 	 168 
	 9 	 500.42 	 4 	 4.33 	 1 	 1 	 1 	 9.96 	 2.90 	 40.57 	 6 	 24 	 174 
	 10 	 508.48 	 4 	 5.60 	 1 	 1 	 1 	 10.78 	 3.94 	 58.02 	 5 	 5 	 179 
	 10 	 520.55 	 2 	 9.93 	 1 	 1 	 1 	 -8.43 	 -1.33 	 109.73 	 1 	 6 	 180 
	 10 	 528.64 	 3 	 6.02 	 1 	 1 	 1 	 -5.81 	 4.46 	 37.85 	 4 	 10 	 184 
	 10 	 536.97 	 5 	 6.17 	 1 	 1 	 1 	 5.23 	 -1.68 	 51.83 	 4 	 14 	 188 
	 10 	 542.70 	 4 	 3.71 	 1 	 1 	 1 	 10.02 	 2.95 	 25.54 	 7 	 21 	 195 
